,acceptedName,className,classGroup,classGroupNum,redlistCategory,redlistGroup,code,ias,weight
2814,Grevillea manglesii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2815,Grevillea manglesioides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2816,Grevillea masonii,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2817,Grevillea mcgillivrayi,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
2818,Grevillea mimosoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2819,Grevillea miniata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2820,Grevillea molyneuxii,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Sus scrofa,8
2821,Grevillea montana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,3.2,,1
2822,Grevillea monticola,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2823,Grevillea mucronulata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
2824,Grevillea muelleri,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2825,Grevillea nana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2826,Grevillea nematophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2827,Grevillea neurophylla,MAGNOLIOPSIDA,Plant,3,Endangered,5,7.1.1,,6
2828,Grevillea newbeyi,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2829,Grevillea nudiflora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2830,Grevillea obliquistigma,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2831,Grevillea obtusiflora,MAGNOLIOPSIDA,Plant,3,Endangered,5,7.1.3,,6
2832,Grevillea obtusifolia,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
2833,Grevillea occidentalis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2834,Grevillea oldei,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,7.1.3,,2
2835,Grevillea oleoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2836,Grevillea oligantha,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2837,Grevillea oligomera,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.1,,4
2838,Grevillea olivacea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2839,Grevillea oncogyne,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.3.3,,1
2840,Grevillea oxyantha,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2841,Grevillea paniculata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
2842,Grevillea papillosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2843,Grevillea paradoxa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2844,Grevillea parallela,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2845,Grevillea parviflora,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.4.1,,4
2846,Grevillea parvula,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
2847,Grevillea patentiloba,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,3.2,,4
2848,Grevillea patulifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,11.2,,1
2849,Grevillea pauciflora,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2850,Grevillea pectinata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2851,Grevillea petrophiloides,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2852,Grevillea phylicoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2853,Grevillea pilosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,4.1,,1
2854,Grevillea pilulifera,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2855,Grevillea pimeleoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2856,Grevillea pinaster,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2857,Grevillea pityophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
2858,Grevillea pluricaulis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Andropogon gayanus,2
2859,Grevillea plurijuga,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2860,Grevillea polyacida,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2861,Grevillea polybotrya,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2862,Grevillea polybractea,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
2863,Grevillea prasina,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2864,Grevillea prostrata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2865,Grevillea pteridifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2866,Grevillea pterosperma,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2867,Grevillea pulchella,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2868,Grevillea pungens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2869,Grevillea pyramidalis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2870,Grevillea quadricauda,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2871,Grevillea quercifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2872,Grevillea raybrownii,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,7.1.3,,4
2873,Grevillea refracta,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2874,Grevillea renwickiana,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2875,Grevillea rhizomatosa,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,7.1.3,,2
2876,Grevillea rhyolitica,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.2,Phytophthora cinnamomi,4
2877,Grevillea robusta,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2878,Grevillea rogersoniana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2879,Grevillea rosmarinifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
2880,Grevillea rubicunda,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2881,Grevillea saccata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2882,Grevillea sarissa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2883,Grevillea scabrida,MAGNOLIOPSIDA,Plant,3,Endangered,5,4.1,,6
2884,Grevillea scapigera,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
2885,Grevillea scortechinii,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
2886,Grevillea secunda,MAGNOLIOPSIDA,Plant,3,Endangered,5,3.2,,6
2887,Grevillea sericea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.4.1,,1
2888,Grevillea sessilis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2889,Grevillea shiressii,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2890,Grevillea shuttleworthiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2891,Grevillea singuliflora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2892,Grevillea speciosa,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.1,,4
2893,Grevillea sphacelata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
2894,Grevillea spinosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2895,Grevillea spinosissima,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2896,Grevillea steiglitziana,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.2,Phytophthora cinnamomi,4
2897,Grevillea stenobotrya,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2898,Grevillea stenomera,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2899,Grevillea stenostachya,MAGNOLIOPSIDA,Plant,3,Least Concern,2,4.1,,1
2900,Grevillea striata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2901,Grevillea subtiliflora,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2902,Grevillea synaphea,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2903,Grevillea tenuiflora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2904,Grevillea tenuiloba,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
2905,Grevillea teretifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2906,Grevillea tetragonoloba,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2907,Grevillea tetrapleura,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2908,Grevillea thyrsoides,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2909,Grevillea trachytheca,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2910,Grevillea trifida,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2911,Grevillea triloba,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2912,Grevillea tripartita,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2913,Grevillea triternata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
2914,Grevillea umbellulata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2915,Grevillea uncinulata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2916,Grevillea uniformis,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,3.2,,2
2917,Grevillea variifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2918,Grevillea velutinella,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.2.1,,4
2919,Grevillea venusta,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2920,Grevillea versicolor,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,NA,NA,2
2921,Grevillea vestita,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2922,Grevillea victoriae,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
2923,Grevillea viridiflava,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2924,Grevillea whiteana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2925,Grevillea wickhamii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2926,Grevillea wilsonii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2927,Grevillea wiradjuri,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2928,Grevillea wittweri,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2929,Grevillea xiphoidea,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2930,Grevillea yorkrakinensis,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Oryctolagus cuniculus,12
2931,Grevillea zygoloba,MAGNOLIOPSIDA,Plant,3,Endangered,5,4.1,,6
2932,Grewia breviflora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2933,Grewia oxyphylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2934,Grewia retusifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2935,Griseargiolestes eboracus,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
2936,Griseargiolestes fontanus,INSECTA,Invertebrate,1,Least Concern,2,1.1,,1
2937,Griseargiolestes griseus,INSECTA,Invertebrate,1,Least Concern,2,1.1,,1
2938,Griseargiolestes intermedius,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
2939,Grus antigone,AVES,Bird,9,Vulnerable,4,8.1.2,Canis familiaris,8
2940,Grus rubicunda,AVES,Bird,9,Least Concern,2,11.1,,1
2941,Guettarda speciosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2942,Guilfoylia monostylis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2943,Guioa lasioneura,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2944,Guioa semiglauca,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2945,Gymnobelideus leadbeateri,MAMMALIA,Mammal,6,Critically Endangered,6,11.1,,8
2946,Gymnorhina tibicen,AVES,Bird,9,Least Concern,2,NA,NA,1
2947,Gynacantha dobsoni,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
2948,Gynacantha mocsaryi,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
2949,Gynacantha nourlangie,INSECTA,Invertebrate,1,Least Concern,2,11.1,,1
2950,Gyraulus edgbastonensis,GASTROPODA,Invertebrate,1,Data Deficient,1,NA,NA,2
2951,Gyraulus gilberti,GASTROPODA,Invertebrate,1,Least Concern,2,11.2,,1
2952,Gyraulus hesperus,GASTROPODA,Invertebrate,1,Least Concern,2,NA,NA,1
2953,Gyrocarpus americanus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2954,Gyrostemon ramulosus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2955,Hakea actites,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2956,Hakea aculeata,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Oryctolagus cuniculus,12
2957,Hakea adnata,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
2958,Hakea ambigua,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
2959,Hakea amplexicaulis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2960,Hakea anadenia,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
2961,Hakea arborescens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2962,Hakea archaeoides,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
2963,Hakea auriculata,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
2964,Hakea bakeriana,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,7.1.2,,2
2965,Hakea baxteri,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
2966,Hakea benthamii,MAGNOLIOPSIDA,Plant,3,Endangered,5,7.1.3,,6
2967,Hakea bicornata,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,NA,NA,2
2968,Hakea brachyptera,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
2969,Hakea brownii,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
2970,Hakea bucculenta,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,4.1,,2
2971,Hakea candolleana,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,2.1.3,,2
2972,Hakea carinata,MAGNOLIOPSIDA,Plant,3,Endangered,5,12.1,,6
2973,Hakea ceratophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2974,Hakea chordophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2975,Hakea cinerea,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2976,Hakea circumalata,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2977,Hakea clavata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
2978,Hakea collina,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Capra hircus,8
2979,Hakea commutata,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Oryctolagus cuniculus,12
2980,Hakea conchifolia,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
2981,Hakea constablei,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Capra hircus,2
2982,Hakea corymbosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
2983,Hakea costata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
2984,Hakea cristata,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.2,Phytophthora cinnamomi,4
2985,Hakea cucullata,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
2986,Hakea cyclocarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,11.2,,1
2987,Hakea cycloptera,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,NA,NA,2
2988,Hakea cygna,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
2989,Hakea dactyloides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2990,Hakea decurrens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
2991,Hakea denticulata,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Oryctolagus cuniculus,12
2992,Hakea divaricata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
2993,Hakea dohertyi,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
2994,Hakea drupacea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2995,Hakea ednieana,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Capra hircus,12
2996,Hakea elliptica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
2997,Hakea eneabba,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
2998,Hakea epiglottis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
2999,Hakea erecta,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3000,Hakea eriantha,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
3001,Hakea erinacea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
3002,Hakea eyreana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Oryctolagus cuniculus,2
3003,Hakea falcata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3004,Hakea ferruginea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.2,,1
3005,Hakea flabellifolia,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3006,Hakea florida,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3007,Hakea florulenta,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,7.1.1,,2
3008,Hakea francisiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3009,Hakea fraseri,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Capra hircus,8
3010,Hakea gibbosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
3011,Hakea gilbertii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
3012,Hakea grammatophylla,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Cenchrus ciliaris,12
3013,Hakea hastata,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
3014,Hakea hookeriana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
3015,Hakea horrida,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3016,Hakea ilicifolia,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
3017,Hakea incrassata,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3018,Hakea invaginata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
3019,Hakea ivoryi,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3020,Hakea kippistiana,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
3021,Hakea laevipes,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.1,,1
3022,Hakea lasiantha,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
3023,Hakea lasianthoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
3024,Hakea lasiocarpha,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3025,Hakea laurina,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
3026,Hakea lehmanniana,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
3027,Hakea leucoptera,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3028,Hakea linearis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
3029,Hakea lissocarpha,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3030,Hakea lissosperma,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3031,Hakea longiflora,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3032,Hakea loranthifolia,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
3033,Hakea lorea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3034,Hakea maconochieana,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.2.2,Capra hircus,6
3035,Hakea macraeana,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,7.1.3,,2
3036,Hakea macrocarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3037,Hakea macrorrhyncha,MAGNOLIOPSIDA,Plant,3,Endangered,5,7.1.1,,6
3038,Hakea marginata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3039,Hakea megadenia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3040,Hakea megalosperma,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
3041,Hakea meisneriana,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
3042,Hakea microcarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3043,Hakea minyma,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3044,Hakea mitchellii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
3045,Hakea multilineata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.2,,1
3046,Hakea myrtoides,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,2.1.3,,2
3047,Hakea neospathulata,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
3048,Hakea neurophylla,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,2.1.3,,2
3049,Hakea newbeyana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
3050,Hakea nitida,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Oryctolagus cuniculus,12
3051,Hakea nodosa,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3052,Hakea obliqua,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
3053,Hakea obtusa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,3.2,,1
3054,Hakea ochroptera,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
3055,Hakea oldfieldii,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
3056,Hakea oleifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
3057,Hakea orthorrhyncha,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,4.1,,4
3058,Hakea pachyphylla,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,1.1,,4
3059,Hakea pandanicarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3060,Hakea pedunculata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Sus domesticus,2
3061,Hakea pendens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,3.2,,1
3062,Hakea persiehana,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,8.1.2,Sus domesticus,4
3063,Hakea petiolaris,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,2.1.3,,2
3064,Hakea platysperma,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3065,Hakea polyanthema,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,3.2,,4
3066,Hakea preissii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3067,Hakea pritzelii,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,8.1.2,Phytophthora cinnamomi,4
3068,Hakea propinqua,MAGNOLIOPSIDA,Plant,3,Least Concern,2,9.1.3,,1
3069,Hakea prostrata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3070,Hakea psilorrhyncha,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
3071,Hakea purpurea,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.2.1,,4
3072,Hakea pycnoneura,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,4.1,,4
3073,Hakea recurva,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3074,Hakea repullulans,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
3075,Hakea rhombales,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3076,Hakea rigida,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
3077,Hakea rostrata,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
3078,Hakea rugosa,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Oryctolagus cuniculus,12
3079,Hakea ruscifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3080,Hakea salicifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
3081,Hakea scoparia,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
3082,Hakea sericea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
3083,Hakea smilacifolia,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
3084,Hakea standleyensis,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,12.1,,4
3085,Hakea stenocarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
3086,Hakea stenophylla,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,NA,NA,2
3087,Hakea strumosa,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
